ticker,name_en,name_ko,filing_id,filed_on,filing_kind,holder_name,shares_held,shares_change,stake_pct,stake_change_pct,related_party_shares,related_party_pct,reason_raw_ko
229000,Gencurix Inc.,(주)젠큐릭스,20250326001231,2025-03-26,general,조상래,2379228,-38415,15.06,-0.8,1180000,7.46,"- 주식 근질권설정 계약 체결
- 특별관계자 보유주식수 변경
- 유상증자에 따른 당사 주식매수선택권 수량 변경
- 종속회사 제외로 인한 특별관계자 변경"
229000,Gencurix Inc.,(주)젠큐릭스,20260107000618,2026-01-07,general,조상래,8609671,6230443,36.65,21.59,2180000,9.2,"- 유상증자에 따른 주식매수선택권 수량 변경
- 신규 주식매수선택권 부여에 따른 수량 변경
- 신규 주식담보 계약 체결
- 제3자배정 유상증자 참여로 인한 보유 주식수 증가
- 신규 전환사채 취득"
229000,Gencurix Inc.,(주)젠큐릭스,20260115000425,2026-01-15,general,조상래,8609671,0,36.65,0,1590000,6.71,- 기존 주식담보 계약 일부 종료 
229000,Gencurix Inc.,(주)젠큐릭스,20260128000295,2026-01-28,abbreviated,금성백조주택,1136018,191210,4.85,-2.12,,,장내매매 및 총발행주식 증가에 따른 비율 감소
229000,Gencurix Inc.,(주)젠큐릭스,20260205000528,2026-02-05,general,조상래,8569671,-40000,36.48,-0.17,1590000,6.71,"- 기존 주식담보 계약 연장
- 특별관계자 변동에 따른 보유주식등의 수 변동"
229000,Gencurix Inc.,(주)젠큐릭스,20260225005334,2026-02-25,general,조상래,8569671,0,36.48,0,2320000,9.8,- 신규 주식 근질권설정 계약 체결
229000,Gencurix Inc.,(주)젠큐릭스,20260309001624,2026-03-09,general,조상래,8563918,-5753,36.45,-0.03,1690000,7.14,"- 특별관계자 보유주식수 변동
- 기존 주식담보 계약 일부 종료 및 신규 담보계약 체결"
229000,Gencurix Inc.,(주)젠큐릭스,20260409002568,2026-04-09,general,조상래,8563918,0,36.45,0,1990000,8.41,- 기존 주식담보 계약 유지를 위한 담보 주식 추가
229000,Gencurix Inc.,(주)젠큐릭스,20260714000477,2026-07-14,general,조상래,8563918,0,36.45,0,2320000,9.8,- 기존 주식담보 계약 유지를 위한 담보 주식 추가
105560,KB Financial Group Inc.,(주)KB금융지주,20241031000538,2024-10-31,abbreviated,"TheCapitalGroupCompanies,Inc.",19865964,19865964,5.05,5.05,,,신규보고의무 발생
105560,KB Financial Group Inc.,(주)KB금융지주,20241107000066,2024-11-07,abbreviated,"TheCapitalGroupCompanies,Inc.",20872564,1006600,5.3,0.25,,,특별관계자 변동
105560,KB Financial Group Inc.,(주)KB금융지주,20241210000280,2024-12-10,abbreviated,"TheCapitalGroupCompanies,Inc.",28475181,7602617,7.24,1.94,,,특별관계자 및 보유비율 변동
105560,KB Financial Group Inc.,(주)KB금융지주,20250113000083,2025-01-13,abbreviated,"TheCapitalGroupCompanies,Inc.",31763237,3288056,8.07,0.83,,,특별관계자 변동 
105560,KB Financial Group Inc.,(주)KB금융지주,20251014000033,2025-10-14,abbreviated,"TheCapitalGroupCompanies,Inc.",0,-31763237,0,-8.07,,,- 대표보고자 변동으로 인한 변동보고 (폐지보고)
105560,KB Financial Group Inc.,(주)KB금융지주,20251014000148,2025-10-14,abbreviated,CapitalResearchandManagementCompany,31534611,31534611,8.27,8.27,,,- 대표보고자 변경에 따른 신규보고
105560,KB Financial Group Inc.,(주)KB금융지주,20260202000968,2026-02-02,abbreviated,국민연금공단,33341919,884092,8.94,1,,,단순추가취득/처분
105560,KB Financial Group Inc.,(주)KB금융지주,20260311004186,2026-03-11,abbreviated,BlackRockFundAdvisors,26288623,1237684,7.05,1.03,,,"- 단순투자목적으로 장내에서 발행회사의 주식 매수
- 특별관계자 추가"
105560,KB Financial Group Inc.,(주)KB금융지주,20260407000642,2026-04-07,abbreviated,CapitalResearchandManagementCompany,25436245,-6098366,6.82,-1.45,,,- 투자자금 회수목적으로 발행회사의 주식 처분
105560,KB Financial Group Inc.,(주)KB금융지주,20260617000314,2026-06-17,abbreviated,국민연금공단,33101147,-240772,9.33,0.39,,,일반투자목적에서 단순투자목적으로 보유목적 변경
054620,APS Inc.,(주)에이피에스,20240919000092,2024-09-19,general,정기로,6454355,15000,32.44,0.07,,,보고자의 장내매수
054620,APS Inc.,(주)에이피에스,20250113000143,2025-01-13,general,정기로,6485355,31000,32.6,0.16,,,보고자의 장내매수 및 특별관계자 추가
054620,APS Inc.,(주)에이피에스,20250207000061,2025-02-07,general,정기로,6493355,8000,32.64,0.04,,,보고자 및 특별관계자의 장내매수
054620,APS Inc.,(주)에이피에스,20250414001712,2025-04-14,general,정기로,6462655,-30700,32.49,-0.15,,,신규 장내매수 및 임원 퇴임에 따른 특별관계 변동
054620,APS Inc.,(주)에이피에스,20250522000227,2025-05-22,general,정기로,6502655,40000,32.69,0.2,,,보고자의 장내매수
054620,APS Inc.,(주)에이피에스,20250912000050,2025-09-12,general,정기로,6512655,10000,32.74,0.05,,,보고자의 장내매수
054620,APS Inc.,(주)에이피에스,20251027000080,2025-10-27,general,정기로,6522655,10000,32.79,0.05,,,보고자의 장내매수
054620,APS Inc.,(주)에이피에스,20260119000063,2026-01-19,general,정기로,6542655,20000,35.57,2.78,,,보고자의 장내매수 및 주식소각
054620,APS Inc.,(주)에이피에스,20260126000212,2026-01-26,general,정기로,6548655,6000,35.6,0.03,,,특별관계자의 장내매수
054620,APS Inc.,(주)에이피에스,20260210000835,2026-02-10,abbreviated,네오솔루션즈,1679926,204976,9.13,1.72,,,"주식수,지분율 1%이상 변동"
054620,APS Inc.,(주)에이피에스,20260410003136,2026-04-10,abbreviated,네오솔루션즈,1244098,-435828,6.76,-2.37,,,"주식수,지분율 1%이상 변동"
054620,APS Inc.,(주)에이피에스,20260507000637,2026-05-07,general,정기로,6536369,-12286,35.53,-0.07,,,(주)제니스월드 흡수합병에 따른 합병대가 취득 및 특별관계자 변동
054620,APS Inc.,(주)에이피에스,20260716000641,2026-07-16,general,정기로,6534802,-1567,35.53,0,,,임원 퇴임에 따른 특별관계자 변동
054620,APS Inc.,(주)에이피에스,20260805000184,2026-08-05,general,정기로,6590605,55803,35.83,0.3,,,"보고자의 장내매수
임원 선임에 따른 특별관계자 변동"
054620,APS Inc.,(주)에이피에스,20260824000191,2026-08-24,abbreviated,제이앤알파,2409058,2409058,11.58,11.58,,,전환사채 인수에 따른 신규 보고
237690,"ST PHARM CO., LTD.",에스티팜(주),20241030000243,2024-10-30,general,동아쏘시오홀딩스,7918524,-15493,39.34,-0.97,180905,0.9,"주식담보대출 연장, 우리사주 예탁"
237690,"ST PHARM CO., LTD.",에스티팜(주),20241209000302,2024-12-09,general,동아쏘시오홀딩스,7859363,-59161,39.03,-0.31,180905,0.9,"주식담보대출 연장, 임원 퇴임"
237690,"ST PHARM CO., LTD.",에스티팜(주),20250325000861,2025-03-25,general,동아쏘시오홀딩스,7860608,1245,39,-0.03,120604,0.6,"주식담보대출 연장 및 부분 상환, 우리사주 예탁, 장내 매수"
237690,"ST PHARM CO., LTD.",에스티팜(주),20250725000313,2025-07-25,general,동아쏘시오홀딩스,7860837,229,39.01,0.01,120604,0.6,"주식담보대출 연장, 우리사주 예탁"
237690,"ST PHARM CO., LTD.",에스티팜(주),20260102000167,2026-01-02,abbreviated,국민연금공단,1039449,19954,5.02,0.1,,,단순추가취득/처분
237690,"ST PHARM CO., LTD.",에스티팜(주),20260313000495,2026-03-13,general,동아쏘시오홀딩스,7869204,8367,37.88,-1.13,120604,0.58,"주식담보대출 연장, 우리사주 예탁 및 대응출연, 주식매수선택권 부여"
237690,"ST PHARM CO., LTD.",에스티팜(주),20260401004707,2026-04-01,abbreviated,국민연금공단,1259923,220474,6.07,1.05,,,단순추가취득/처분
237690,"ST PHARM CO., LTD.",에스티팜(주),20260430001577,2026-04-30,general,동아쏘시오홀딩스,7862653,-6551,37.69,-0.19,120604,0.58,"임원 퇴임, 주식매수선택권 부여, 주식매수선택권 행사, 장내 매도"
464080,"SOS LAB Co., Ltd.",(주)에스오에스랩,20250109000119,2025-01-09,abbreviated,한국증권금융,908896,107361,5.14,0.61,,,신용공여에 따른 담보권 신규취득 및 변동
464080,"SOS LAB Co., Ltd.",(주)에스오에스랩,20250409001794,2025-04-09,abbreviated,한국증권금융,707811,-201085,4,-1.14,,,신용공여에 따른 담보권 신규취득 및 변동
464080,"SOS LAB Co., Ltd.",(주)에스오에스랩,20250813001522,2025-08-13,abbreviated,비엔비자산운용,952222,952222,5.16,5.16,,,전환사채 매매로 인한 신규보고의무 발생
464080,"SOS LAB Co., Ltd.",(주)에스오에스랩,20260130000411,2026-01-30,abbreviated,KB자산운용,954060,954060,5.36,5.36,,,5%이상 신규보유
464080,"SOS LAB Co., Ltd.",(주)에스오에스랩,20260220002063,2026-02-20,abbreviated,비엔비자산운용,922222,-30000,4.96,-0.2,,,장내매매(매도)에 따른 변동보고
464080,"SOS LAB Co., Ltd.",(주)에스오에스랩,20260506000321,2026-05-06,general,정지성,4260530,-101960,23.74,-1.15,,,특별관계자의 장내매도
464080,"SOS LAB Co., Ltd.",(주)에스오에스랩,20260521000015,2026-05-21,general,정지성,4264529,3999,23.76,0.02,,,특별관계자의 장내매수
464080,"SOS LAB Co., Ltd.",(주)에스오에스랩,20260522000396,2026-05-22,general,정지성,4265099,570,23.76,0,,,"특별관계자의 장내매수
특별관계자의 보유주식수 오기재 수정"
464080,"SOS LAB Co., Ltd.",(주)에스오에스랩,20260902000333,2026-09-02,abbreviated,KB자산운용,1142591,188531,6.34,0.98,,,1%이상 변동
481890,NH SPECIAL PURPOSE ACQUISITION 31 COMPANY,엔에이치기업인수목적31호(주),20260518000159,2026-05-18,abbreviated,더블유자산운용,299769,299769,4.72,4.72,,,5% 이상 보유에 따른 공시의무 발생
482690,Daishin Balance No.19 Special Purpose Acquisition Company,대신밸런스제19호기업인수목적(주),20241121000029,2024-11-21,abbreviated,케이와이캐피탈,700000,700000,11.09,11.09,,,신규보고
482690,Daishin Balance No.19 Special Purpose Acquisition Company,대신밸런스제19호기업인수목적(주),20241126000630,2024-11-26,abbreviated,오다스톤인베스트먼트,700000,700000,11.09,11.09,,,신규보고
482690,Daishin Balance No.19 Special Purpose Acquisition Company,대신밸런스제19호기업인수목적(주),20241126000674,2024-11-26,general,대신증권,1000000,1000000,15.13,15.13,,,신규상장에 따른 공시의무 발생
459100,"WITS Co., Ltd.",(주)위츠,20241126000065,2024-11-26,general,켐트로닉스,8040000,8040000,64.14,64.14,,,계열회사 코스닥시장 신규 상장에 따른 최초 보고
459100,"WITS Co., Ltd.",(주)위츠,20241126000137,2024-11-26,general,김응태,1800000,1800000,14.36,14.36,,,코스닥 상장에 따른 신규보고
459100,"WITS Co., Ltd.",(주)위츠,20250107000305,2025-01-07,general,켐트로닉스,7960000,-80000,63.11,-1.03,,,특별관계 해소에 따른 변동
459100,"WITS Co., Ltd.",(주)위츠,20250107000323,2025-01-07,general,김응태,1720000,-80000,13.64,-0.72,,,- 특별관계 해소(등기임원 사임)
459100,"WITS Co., Ltd.",(주)위츠,20250121000293,2025-01-21,general,켐트로닉스,7950000,-10000,63.03,-0.08,,,특별관계 해소에 따른 변동
459100,"WITS Co., Ltd.",(주)위츠,20250825000283,2025-08-25,abbreviated,시너지아이비투자,1138790,1138790,8.26,8.26,,,제1회차 전환사채 인수에 따른 신규보고
459100,"WITS Co., Ltd.",(주)위츠,20260330000895,2026-03-30,general,켐트로닉스,7970000,20000,58.92,-4.11,,,특별관계 해소/추가 및 스톡옵션 행사 등에 따른 변동
389680,"UDMTEK Co.,Ltd.",(주)유디엠텍,20241125000165,2024-11-25,general,왕지남,22674763,22674763,55.47,55.47,,,코스닥 상장에 따른 신규 보고
389680,"UDMTEK Co.,Ltd.",(주)유디엠텍,20241126000343,2024-11-26,abbreviated,우리벤처파트너스,2648559,2648559,6.62,6.62,,,신규 상장
389680,"UDMTEK Co.,Ltd.",(주)유디엠텍,20241127000623,2024-11-27,abbreviated,케이비인베스트먼트,2037063,2037063,5.09,5.09,,,신규상장 및 장내매도
389680,"UDMTEK Co.,Ltd.",(주)유디엠텍,20250110000256,2025-01-10,abbreviated,케이비인베스트먼트,0,-2037063,0,-5.09,,,장내매도
389680,"UDMTEK Co.,Ltd.",(주)유디엠텍,20250407003654,2025-04-07,general,왕지남,22879763,205000,55.7,0.23,,,특별관계자의 변동(주식매수선택권 부여 및 임원사임)
389680,"UDMTEK Co.,Ltd.",(주)유디엠텍,20250408000353,2025-04-08,abbreviated,우리벤처파트너스,1980307,-668252,4.95,-1.67,,,장내 매도에 따른 변동 보고
389680,"UDMTEK Co.,Ltd.",(주)유디엠텍,20251031000349,2025-10-31,general,왕지남,22199763,-680000,53.37,-2.33,,,특별관계자의 변동(임원퇴임)
389680,"UDMTEK Co.,Ltd.",(주)유디엠텍,20260331004220,2026-03-31,general,왕지남,22399763,200000,53.86,0.49,,,특별관계자의 변동(주식매수선택권 부여 및 임원추가)
389680,"UDMTEK Co.,Ltd.",(주)유디엠텍,20260420000184,2026-04-20,general,왕지남,4479952,-17919811,53.86,0,,,주식병합에 따른 주식수 변동
017810,Pulmuone Corporate,(주)풀무원,20241227000737,2024-12-27,general,남승우,31728720,-97902,67.57,-0.21,28335780,60.34,"보유주식 수 변동, 주식담보 계약 변경"
017810,Pulmuone Corporate,(주)풀무원,20250523000495,2025-05-23,general,남승우,31756476,27756,67.63,0.06,28335780,60.34,"특별관계자 보유주식 수 변동,
주식보상 실행에 따른 변경(자사주상여금 지급)"
017810,Pulmuone Corporate,(주)풀무원,20250806000154,2025-08-06,general,남승우,31758183,1707,67.64,0.01,28335780,60.34,특별관계자 추가 및 장내매수에 따른 보유주식수 변동
017810,Pulmuone Corporate,(주)풀무원,20251230000592,2025-12-30,general,남승우,31658183,-100000,67.42,-0.22,27964087,59.55,"-최대주주의 보유주식 변동
-특별관계자의 보유주식등에 관한 계약 변경"
017810,Pulmuone Corporate,(주)풀무원,20260108000505,2026-01-08,general,남승우,31657212,-971,67.42,0,27964087,59.55,장내매수에 따른 보유주식수 변동 및 임원 퇴임에 따른 특별관계자 해소 
017810,Pulmuone Corporate,(주)풀무원,20260529002110,2026-05-29,general,남승우,31446060,-211152,66.97,-0.45,27764087,59.13,"-최대주주의 보유주식 변동
- 임원 퇴임에 따른 특별관계자 해소"
017810,Pulmuone Corporate,(주)풀무원,20260610000072,2026-06-10,general,남승우,31448862,2802,66.98,0.01,27764087,59.13,특별관계자 장내매수 및 특별관계자 추가에 따른 보유주식수 변동
017810,Pulmuone Corporate,(주)풀무원,20260617000213,2026-06-17,general,남승우,31450881,2019,66.98,0,27735780,59.07,"특별관계자 추가 및 장내매수에 따른 보유주식수 변동, 주식담보 계약 변경"
017810,Pulmuone Corporate,(주)풀무원,20260624000073,2026-06-24,general,남승우,31454071,3190,66.99,0.01,27735780,59.07,특별관계자 추가 및 장내매수에 따른 보유주식수 변동
017810,Pulmuone Corporate,(주)풀무원,20260811000579,2026-08-11,general,남승우,31349521,-104550,66.76,-0.23,27635780,58.86,"-최대주주의 보유주식 변동
- 특별관계자 신규 추가 및 보유주식 변동"
017810,Pulmuone Corporate,(주)풀무원,20260813000585,2026-08-13,abbreviated,엔브이메자닌그로쓰에쿼티사모투자,3375812,3375812,8.14,8.14,,,제3자 배정 유상증자로 인한 주식 취득
065500,Orient Precision Industries Inc.,(주)오리엔트정공,20250228006660,2025-02-28,general,오리엔트,10794375,-879499,34.01,-2.77,,,특별관계자의 보유 주식수 변동
065500,Orient Precision Industries Inc.,(주)오리엔트정공,20250509000770,2025-05-09,general,오리엔트,8013375,-2781000,25.24,-8.77,,,특별관계자의 보유 주식수 변동
065500,Orient Precision Industries Inc.,(주)오리엔트정공,20250630000018,2025-06-30,abbreviated,J.P.MORGANSECURITIESPLC,1591303,1591303,5.01,5.01,,,신규보고의무 발생
065500,Orient Precision Industries Inc.,(주)오리엔트정공,20250707000378,2025-07-07,abbreviated,J.P.MORGANSECURITIESPLC,730529,-860774,2.3,-2.71,,,보유비율 변동
065500,Orient Precision Industries Inc.,(주)오리엔트정공,20260227006646,2026-02-27,general,오리엔트,9529733,1516358,28.66,3.42,,,특별관계자 변동
065500,Orient Precision Industries Inc.,(주)오리엔트정공,20260714000509,2026-07-14,general,오리엔트,12029733,2500000,33.66,4.99,,,제3자배정 유상증자 참여에 따른 신주 취득
003780,"CHIN YANG INDUSTRY CO.,LTD.",진양산업(주),20250528000245,2025-05-28,general,진양홀딩스,6657300,897655,51.21,6.91,,,장내매수로 인한 보유지분 변동
031210,Seoul Guarantee Insurance Company,서울보증보험(주),20250318001421,2025-03-18,abbreviated,김병일,1,1,0,0,,,임원 주식 보유 보고
031210,Seoul Guarantee Insurance Company,서울보증보험(주),20250320000347,2025-03-20,general,예금보험공사,58546746,58546746,83.85,83.85,,,보고자가 주식을 보유하고 있던 발행회사가 상장됨에 따른 보고임
031210,Seoul Guarantee Insurance Company,서울보증보험(주),20251001000233,2025-10-01,abbreviated,국민연금공단,4328293,874166,6.2,1.25,,,단순추가취득/처분
031210,Seoul Guarantee Insurance Company,서울보증보험(주),20260401004131,2026-04-01,general,예금보험공사,55546746,-3000000,79.56,-4.29,,,보유 주식 수가 총 발행주식의 1% 이상 변동
133820,"FINEBESTEEL CO., LTD",(주)화인베스틸,20240909000081,2024-09-09,general,화인인터내셔날,11272610,10000,36.57,0.03,7791620,25.28,특별관계자(임원)의 장내 매수로 인한 증가
133820,"FINEBESTEEL CO., LTD",(주)화인베스틸,20250528000541,2025-05-28,general,화인인터내셔날,10927110,-345500,35.45,-1.12,7791620,25.28,"시간외매도, 임원퇴임"
133820,"FINEBESTEEL CO., LTD",(주)화인베스틸,20250709000460,2025-07-09,abbreviated,에이원자산운용,994475,-658417,3.13,-2.11,,,1%이상 변동
133820,"FINEBESTEEL CO., LTD",(주)화인베스틸,20250806000155,2025-08-06,abbreviated,엔에이치헤지자산운용,994475,-658417,3.13,-2.11,,,"CB매도로 인한 5%미만, 1%이상 변동"
133820,"FINEBESTEEL CO., LTD",(주)화인베스틸,20260407003385,2026-04-07,general,화인인터내셔날,10968710,41600,29.55,-5.9,7791620,25.28,"장내매수, 임원퇴임"
133820,"FINEBESTEEL CO., LTD",(주)화인베스틸,20260612000516,2026-06-12,general,화인인터내셔날,10994992,26282,29.62,0.07,7791620,20.99,특별관계자의 장내매수
454910,Doosan Robotics Inc.,두산로보틱스 주식회사,20250305000647,2025-03-05,general,두산,44177137,-22890,68.15,-0.04,,,가득조건 달성된 RSU에 기한 주식 지급
454910,Doosan Robotics Inc.,두산로보틱스 주식회사,20250401003061,2025-04-01,abbreviated,국민연금공단,3248296,7713,5.01,0.01,,,단순추가취득/처분
454910,Doosan Robotics Inc.,두산로보틱스 주식회사,20250630000778,2025-06-30,general,두산,44177137,0,68.15,0,14600000,22.52,담보계약 체결
454910,Doosan Robotics Inc.,두산로보틱스 주식회사,20250707000299,2025-07-07,general,두산,44149065,-28072,68.11,-0.04,14600000,22.52,가득조건 달성된 RSU에 기한 주식 지급
454910,Doosan Robotics Inc.,두산로보틱스 주식회사,20251223000831,2025-12-23,general,두산,44149065,0,68.11,0,26300000,40.57,주식매매계약 및 장외파생상품(PRS) 계약 체결
454910,Doosan Robotics Inc.,두산로보틱스 주식회사,20260227007254,2026-02-27,general,두산,32449065,-11700000,50.06,-18.05,14600000,22.52,주식매매계약 체결 완료에 따른 보유주식수 변동 등
454910,Doosan Robotics Inc.,두산로보틱스 주식회사,20260403002952,2026-04-03,general,두산,32394277,-54788,49.98,-0.08,14600000,22.52,가득조건 달성된 RSU에 기한 주식 지급
454910,Doosan Robotics Inc.,두산로보틱스 주식회사,20260609000456,2026-06-09,general,두산,32394277,0,49.98,0,3000000,4.63,계약 내용의 변경
454910,Doosan Robotics Inc.,두산로보틱스 주식회사,20260904000401,2026-09-04,general,두산,32394277,0,49.98,0,10720000,16.54,계약 내용의 변경
204270,"JNTC CO.,LTD.",(주)제이앤티씨,20250428000665,2025-04-28,general,진우엔지니어링,38217637,-159797,66.06,-0.28,1984126,3.43,특별관계자 추가 및 장내 매수등에 따른 변동
204270,"JNTC CO.,LTD.",(주)제이앤티씨,20250430000324,2025-04-30,general,진우엔지니어링,38236333,18696,66.09,0.03,1984126,3.43,장내 매수등에 따른 변동
204270,"JNTC CO.,LTD.",(주)제이앤티씨,20250509000648,2025-05-09,general,진우엔지니어링,38241248,4915,66.1,0.01,1984126,3.43,장내 매수등에 따른 변동
204270,"JNTC CO.,LTD.",(주)제이앤티씨,20250704000474,2025-07-04,general,진우엔지니어링,38241248,0,66.1,0,4379107,7.57,주식담보대출 계약체결에 따른 변경
204270,"JNTC CO.,LTD.",(주)제이앤티씨,20250710000333,2025-07-10,general,진우엔지니어링,38241248,0,66.1,0,6504027,11.24,주식담보대출 계약체결에 따른 변경
204270,"JNTC CO.,LTD.",(주)제이앤티씨,20250728000379,2025-07-28,general,진우엔지니어링,38246153,4905,66.11,0.01,6504027,11.24,장내 매수등에 따른 변동
204270,"JNTC CO.,LTD.",(주)제이앤티씨,20251001000397,2025-10-01,general,진우엔지니어링,38246153,0,66.11,0,6504027,11.24,주식담보대출 계약 연장에 따른 변경
204270,"JNTC CO.,LTD.",(주)제이앤티씨,20251015000215,2025-10-15,general,진우엔지니어링,38246153,0,66.11,0,6504027,11.24,주식담보대출 계약 연장에 따른 변경
204270,"JNTC CO.,LTD.",(주)제이앤티씨,20260106000494,2026-01-06,general,진우엔지니어링,38247397,0,66.12,0,6057537,10.47,주식담보대출 계약 연장 및 일부 상환 에 따른 변경
204270,"JNTC CO.,LTD.",(주)제이앤티씨,20260115000086,2026-01-15,general,진우엔지니어링,38247397,0,66.12,0,6057537,10.47,주식담보대출 계약 연장에 따른 변경
204270,"JNTC CO.,LTD.",(주)제이앤티씨,20260313000677,2026-03-13,general,진우엔지니어링,38091997,-155400,65.85,-0.27,10730337,18.54,"- 교환사채 교환권 청구로 인한 주식 변동
- (주)제이앤티씨 회사채 발행 주식 담보 보증계약"
204270,"JNTC CO.,LTD.",(주)제이앤티씨,20260406003159,2026-04-06,general,진우엔지니어링,38101397,9400,65.87,0.02,10730337,18.54,특별관계자  장내 매수 및 주식담보대출 계약 연장에 따른 변경
204270,"JNTC CO.,LTD.",(주)제이앤티씨,20260416000283,2026-04-16,general,진우엔지니어링,38101397,0,65.87,0,12480337,21.57,"(주)제이앤티씨 일반자금대출에 대한 주식담보 제공
주식담보대출 계약 연장"
204270,"JNTC CO.,LTD.",(주)제이앤티씨,20260610000306,2026-06-10,general,진우엔지니어링,38101397,0,65.87,0,10355417,17.09,주식담보대출 만기 전 상환에 따른 변경
204270,"JNTC CO.,LTD.",(주)제이앤티씨,20260629000362,2026-06-29,general,진우엔지니어링,37811895,-289502,65.36,-0.51,9642526,16.67,교환사채의 교환청구권 행사에 따른 소유 주식수 변동 
204270,"JNTC CO.,LTD.",(주)제이앤티씨,20260702000591,2026-07-02,general,진우엔지니어링,37811895,0,65.36,0,9766566,16.88,주식담보대출 계약 연장 및 일부상환에 따른 변경
204270,"JNTC CO.,LTD.",(주)제이앤티씨,20260806000179,2026-08-06,general,진우엔지니어링,37811895,0,65.36,0,10587397,18.3,주식담보대출 일부상환에 따른 변경
204270,"JNTC CO.,LTD.",(주)제이앤티씨,20260903000260,2026-09-03,general,진우엔지니어링,37811895,0,65.36,0,14735546,25.47,주식담보대출 계약체결에 따른 변경
091580,"SANGSINENERGYDISPLAYPRECISIONCO.,LTD",상신이디피(주),20250212000506,2025-02-12,general,김일부,3823546,0,28.69,0.22,,,주식 증여 및 수증으로 인한 최대주주 및 대표보고자 변경
450950,"ASTERASYS Co., Ltd.",(주)아스테라시스,20250204000475,2025-02-04,general,서은택,17451135,17451135,46.82,46.82,,,코스닥 상장에 따른 신규보고
450950,"ASTERASYS Co., Ltd.",(주)아스테라시스,20250805000308,2025-08-05,general,서은택,17451135,0,46.65,-0.17,405132,1.08,"- 주식담보대출 계약실행
- 주식매수선택권 행사로 인한 및 발행주식수 증가 및 
   보유형태 변경"
450950,"ASTERASYS Co., Ltd.",(주)아스테라시스,20250919000319,2025-09-19,general,서은택,17451135,0,46.53,-0.12,405132,1.08,"- 주식매수선택권 행사로 인한 발행주식수 증가 및
  보유형태 변경"
450950,"ASTERASYS Co., Ltd.",(주)아스테라시스,20251001000314,2025-10-01,general,서은택,17451135,0,46.53,0,513660,1.36,- 특수관계인의 주식담보대출 실행
450950,"ASTERASYS Co., Ltd.",(주)아스테라시스,20251103000106,2025-11-03,general,서은택,17451135,0,46.53,0,513660,1.36,- 최대주주 및 특수관계인의 주식담보대출 연장
450950,"ASTERASYS Co., Ltd.",(주)아스테라시스,20251224000592,2025-12-24,general,서은택,17451135,0,46.53,0,581221,1.55,- 특수관계인의 주식담보대출 
450950,"ASTERASYS Co., Ltd.",(주)아스테라시스,20260129000067,2026-01-29,general,서은택,17451135,0,46.53,0,581221,1.55,- 최대주주 및 특수관계인의 주식담보대출 연장
450950,"ASTERASYS Co., Ltd.",(주)아스테라시스,20260212000519,2026-02-12,general,서은택,17451135,0,46.12,-0.41,581221,1.54,"- 주식매수선택권 행사로 인한 발행주식수 증가 및
 보유형태 변경
- 특수관계인의 주식담보대출 담보비율조정 및 만기연장"
450950,"ASTERASYS Co., Ltd.",(주)아스테라시스,20260317000407,2026-03-17,general,서은택,17451135,0,46.12,0,1199246,3.17,최대주주 및 특수관계인의 주식담보대출 추가
450950,"ASTERASYS Co., Ltd.",(주)아스테라시스,20260402000930,2026-04-02,general,서은택,17451135,0,46.12,0,1199246,3.17,특수관계인의 주식담보대출 만기연장 및 이자율 조정
450950,"ASTERASYS Co., Ltd.",(주)아스테라시스,20260430000535,2026-04-30,general,서은택,17451135,0,46.12,0,1199246,3.17,최대주주 및 특수관계인의 주식담보대출 만기연장
450950,"ASTERASYS Co., Ltd.",(주)아스테라시스,20260515001281,2026-05-15,general,서은택,17451135,0,46.12,0,1844246,4.87,특수관계인의 신규 주식담보대출 
450950,"ASTERASYS Co., Ltd.",(주)아스테라시스,20260608000278,2026-06-08,general,서은택,17451135,0,46.12,0,1952246,5.16,최대주주 담보주식 추가 입고
450950,"ASTERASYS Co., Ltd.",(주)아스테라시스,20260612000451,2026-06-12,general,서은택,17451135,0,46.12,0,2352246,6.22,최대주주 및 특수관계인 담보주식 추가 입고
450950,"ASTERASYS Co., Ltd.",(주)아스테라시스,20260716000653,2026-07-16,general,서은택,17355135,-96000,45.87,-0.25,2452246,6.48,최대주주 담보주식 추가 입고 및 특수관계인의 주식 증여
450950,"ASTERASYS Co., Ltd.",(주)아스테라시스,20260731000480,2026-07-31,general,서은택,17355135,0,45.87,0,2852246,7.54,최대주주 및 특수관계인 담보주식 추가 입고
450950,"ASTERASYS Co., Ltd.",(주)아스테라시스,20260803000398,2026-08-03,general,서은택,17355135,0,45.87,0,2852246,7.54,최대주주 및 특수관계인 주식담보융자 만기일자 연장
145720,DENTIUM,(주)덴티움,20241007000358,2024-10-07,abbreviated,국민연금공단,872377,-225611,7.88,-2.04,,,단순추가취득/처분
145720,DENTIUM,(주)덴티움,20250702000120,2025-07-02,abbreviated,국민연금공단,754691,-117686,6.82,-1.06,,,단순추가취득/처분
145720,DENTIUM,(주)덴티움,20251125000650,2025-11-25,general,얼라인파트너스자산운용,903083,0,8.16,0,903083,8.16,의결권 공동행사 합의 체결
145720,DENTIUM,(주)덴티움,20251125000639,2025-11-25,abbreviated,얼라인파트너스자산운용,793876,241789,7.17,2.18,,,장내매매로 인한 5% 신규보고
145720,DENTIUM,(주)덴티움,20251125000645,2025-11-25,general,얼라인파트너스자산운용,903083,109207,8.16,0.99,,,보유목적 변경 및 보유주식수 변동
